Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
4733630,"When Rain Clouds Gather, Revised Edition (AWS African Writers Series)",Bessie Head,"Head, Bessie",,"=""0435913573""","=""9780435913571""",0,3.84,Longman,Paperback,185,2008,1969,,2020/05/01,to-read,to-read (#318),to-read,,,,0,,,0,,,,,
2599336,The Slave (African Writers Series),Elechi Amadi,"Amadi, Elechi",,"=""0435902105""","=""9780435902100""",0,3.79,Heinemann Educational Books,Paperback,151,1979,1979,,2020/05/01,to-read,to-read (#317),to-read,,,,0,,,0,,,,,
264608,The Girl Who Can (African Writers Series),Ama Ata Aidoo,"Aidoo, Ama Ata",,"=""0435910132""","=""9780435910136""",0,3.95,Heinemann Educational Books,Paperback,112,2003,1999,,2020/05/01,to-read,to-read (#315),to-read,,,,0,,,0,,,,,
3055535,The Voice (African Writers Series),Gabriel Okara,"Okara, Gabriel",,"=""0435900684""","=""9780435900687""",0,3.67,Heinemann International Literature & Textbooks,Paperback,132,1970,1970,,2020/05/01,to-read,to-read (#316),to-read,,,,0,,,0,,,,,
264592,Fragments (African Writers Series),Ayi Kwei Armah,"Armah, Ayi Kwei",,"=""0435901540""","=""9780435901547""",0,3.91,Heinemann International Literature & Textbooks,Paperback,296,1975,1971,,2020/05/01,to-read,to-read (#314),to-read,,,,0,,,0,,,,,
44290385,Manchester Happened,Jennifer Nansubuga Makumbi,"Makumbi, Jennifer Nansubuga",,"=""178607589X""","=""9781786075895""",0,4.05,Oneworld Productions,Hardcover,320,2019,2019,,2020/05/01,to-read,to-read (#313),to-read,,,,0,,,0,,,,,
41810931,Shut Up You're Pretty,Téa Mutonji,"Mutonji, Téa",,"=""1551527553""","=""9781551527550""",0,3.93,VS. Books,Paperback,176,2019,2019,,2020/05/01,to-read,to-read (#312),to-read,,,,0,,,0,,,,,
37946417,Afterland,Lauren Beukes,"Beukes, Lauren",,"=""031626783X""","=""9780316267830""",0,4.28,Mulholland Books,Hardcover,416,2020,2020,,2020/05/01,to-read,to-read (#311),to-read,,,,0,,,0,,,,,
40024121,"The Gilded Ones (Deathless, #1)",Namina Forna,"Forna, Namina",,"=""""","=""""",0,4.42,Delacorte,Kindle Edition,432,2021,2021,,2020/05/01,to-read,to-read (#310),to-read,,,,0,,,0,,,,,
48734888,The First Woman,Jennifer Nansubuga Makumbi,"Makumbi, Jennifer Nansubuga",,"=""1786077884""","=""9781786077882""",0,5.00,Oneworld Publications,Hardcover,400,2020,2020,,2020/05/01,to-read,to-read (#309),to-read,,,,0,,,0,,,,,
49094710,A Bookshop in Algiers,Kaouther Adimi,"Adimi, Kaouther",Chris Andrews,"=""1788164695""","=""9781788164696""",0,3.50,Serpent's Tail,Hardcover,160,2021,,,2020/05/01,to-read,to-read (#308),to-read,,,,0,,,0,,,,,
49955990,An Ordinary Wonder,Buki Papillon,"Papillon, Buki",,"=""0349701261""","=""9780349701264""",0,4.00,Dialogue Books,Hardcover,320,2020,,,2020/05/01,to-read,to-read (#307),to-read,,,,0,,,0,,,,,
48717571,‘mamaseko,Thabile Makue,"Makue, Thabile",,"=""""","=""""",0,0.0,University of Nebraska Press,Kindle Edition,144,2020,2020,,2020/05/01,to-read,to-read (#306),to-read,,,,0,,,0,,,,,
2443,The Innocents Abroad,Mark Twain,"Twain, Mark",Grover Gardner,"=""0812967054""","=""9780812967050""",4,3.86,Modern Library,Paperback,560,2003,1869,2014/07/24,2013/05/14,"2014, classics, fiction, travel","2014 (#23), classics (#33), fiction (#120), travel (#7)",read,,,,1,,,0,,,,,
40000268,The Division Bell Mystery,Ellen Wilkinson,"Wilkinson, Ellen",,"=""0712352414""","=""9780712352413""",3,3.59,The British Library,Paperback,256,2018,1932,2020/04/25,2020/04/18,"2020, classic-and-golden-age-mystery, crime-fiction, fiction, libby, mystery, novel, women-authors, under-1000-reviews, covid-reading","2020 (#43), classic-and-golden-age-mystery (#12), crime-fiction (#30), fiction (#324), libby (#38), mystery (#31), novel (#69), women-authors (#171), under-1000-reviews (#54), covid-reading (#12)",read,,,,1,,,0,,,,,
14498307,Adventure Time Vol. 1,Ryan North,"North, Ryan","Braden Lamb, Shelli Paroline","=""1608862801""","=""9781608862801""",4,4.27,KaBOOM!,Paperback,128,2012,2011,,2020/04/28,"2020, children_and_ya, covid-reading, fiction, graphic-novels-n-comics","2020 (#46), children_and_ya (#163), covid-reading (#14), fiction (#326), graphic-novels-n-comics (#48)",read,,,,1,,,0,,,,,
2353244,Tell Freedom,Peter  Abrahams,"Abrahams, Peter",,"=""0571117775""","=""9780571117772""",0,4.16,Faber & Faber,Paperback,311,1982,1982,,2020/04/26,to-read,to-read (#305),to-read,,,,0,,,0,,,,,
712960,Mine Boy,Peter  Abrahams,"Abrahams, Peter",,"=""0435905627""","=""9780435905620""",0,3.92,Pearson,Paperback,184,1989,1946,,2020/04/26,to-read,to-read (#304),to-read,,,,0,,,0,,,,,
53116307,The Measure of Malice: Scientific Detection Stories (British Library Crime Classics),Martin Edwards,"Edwards, Martin",,"=""""","=""""",0,3.90,British Library Publishing,Kindle Edition,,2019,,,2020/04/25,to-read,to-read (#303),to-read,,,,0,,,0,,,,,
49101006,The Woman in the Wardrobe (British Library Crime Classics),Peter Shaffer,"Shaffer, Peter",,"=""0712353461""","=""9780712353465""",0,0.0,British Library Publishing,Paperback,224,2020,,,2020/04/25,to-read,to-read (#302),to-read,,,,0,,,0,,,,,
53040989,The Female Detective (British Library Crime Classics),Andrew Forrester,"Forrester, Andrew",,"=""""","=""""",0,2.50,Poisoned Pen Press,Kindle Edition,280,2016,,,2020/04/25,to-read,to-read (#301),to-read,,,,0,,,0,,,,,
52717910,The Lake District Murder (British Library Crime Classics),John Bude,"Bude, John",Martin Edwards,"=""""","=""""",0,3.34,Poisoned Pen Press,Kindle Edition,296,2016,1935,,2020/04/25,to-read,to-read (#300),to-read,,,,0,,,0,,,,,
51037240,Antidote to Venom (British Library Crime Classics),Freeman Wills Crofts,"Crofts, Freeman Wills",Martin Edwards,"=""""","=""""",0,3.60,Poisoned Pen Press,Kindle Edition,288,2015,1938,,2020/04/25,to-read,to-read (#299),to-read,,,,0,,,0,,,,,
49229341,The Methods of Sergeant Cluff (British Library Crime Classics),Gil North,"North, Gil",Martin Edwards,"=""""","=""""",0,0.0,Poisoned Pen Press,Kindle Edition,158,2016,,,2020/04/25,to-read,to-read (#298),to-read,,,,0,,,0,,,,,
52667228,The Cheltenham Square Murder (British Library Crime Classics),John Bude,"Bude, John",Martin Edwards,"=""""","=""""",0,3.66,Poisoned Pen Press,Kindle Edition,256,2017,1937,,2020/04/25,to-read,to-read (#296),to-read,,,,0,,,0,,,,,
51837288,Thirteen Guests (British Library Crime Classics),J. Jefferson Farjeon,"Farjeon, J. Jefferson",Martin Edwards,"=""""","=""""",0,3.60,Poisoned Pen Press,Kindle Edition,294,2015,1936,,2020/04/25,to-read,to-read (#295),to-read,,,,0,,,0,,,,,
51136353,The Sussex Downs Murder (British Library Crime Classics Book 1),John Bude,"Bude, John",Martin Edwards,"=""""","=""""",0,3.59,Poisoned Pen Press,Kindle Edition,242,2015,1936,,2020/04/25,to-read,to-read (#294),to-read,,,,0,,,0,,,,,
49923502,The Hog's Back Mystery (British Library Crime Classics),Freeman Wills Crofts,"Crofts, Freeman Wills",Martin Edwards,"=""""","=""""",0,3.59,Poisoned Pen Press,Kindle Edition,326,2015,1933,,2020/04/25,to-read,to-read (#293),to-read,,,,0,,,0,,,,,
52720600,The Long Arm of the Law: Classic Police Stories (British Library Crime Classics),Martin Edwards,"Edwards, Martin",,"=""""","=""""",0,3.80,Poisoned Pen Press,Kindle Edition,234,2018,1968,,2020/04/25,to-read,to-read (#292),to-read,,,,0,,,0,,,,,
51814784,Seven Dead (British Library Crime Classics),J. Jefferson Farjeon,"Farjeon, J. Jefferson",Martin Edwards,"=""""","=""""",0,3.49,Poisoned Pen Press,Kindle Edition,240,2018,1939,,2020/04/25,to-read,to-read (#290),to-read,,,,0,,,0,,,,,
50732284,Death Makes a Prophet (British Library Crime Classics),John Bude,"Bude, John",Martin Edwards,"=""""","=""""",0,3.83,Poisoned Pen Press,Kindle Edition,286,2018,1947,,2020/04/25,to-read,to-read (#291),to-read,,,,0,,,0,,,,,
51310510,Death on the Riviera (British Library Crime Classics),John Bude,"Bude, John",Martin Edwards,"=""""","=""""",0,3.57,Poisoned Pen Press,Kindle Edition,250,2016,1952,,2020/04/25,to-read,to-read (#289),to-read,,,,0,,,0,,,,,
52184708,Sergeant Cluff Stands Firm (British Library Crime Classics),Gil North,"North, Gil",Martin Edwards,"=""""","=""""",0,0.0,Poisoned Pen Press,Kindle Edition,176,2016,,,2020/04/25,to-read,to-read (#288),to-read,,,,0,,,0,,,,,
52183167,The 12.30 from Croydon (British Library Crime Classics),Freeman Wills Crofts,"Crofts, Freeman Wills",Martin Edwards,"=""""","=""""",0,3.66,Poisoned Pen Press,Kindle Edition,358,2017,1934,,2020/04/25,to-read,to-read (#287),to-read,,,,0,,,0,,,,,
51811509,Resorting to Murder: Holiday Mysteries (British Library Crime Classics),Martin Edwards,"Edwards, Martin",,"=""""","=""""",0,3.55,Poisoned Pen Press,Kindle Edition,286,2015,2015,,2020/04/25,to-read,to-read (#286),to-read,,,,0,,,0,,,,,
52391580,Death in the Tunnel (British Library Crime Classics),Miles Burton,"Burton, Miles",Martin Edwards,"=""""","=""""",0,2.00,Poisoned Pen Press,Kindle Edition,232,2016,,,2020/04/25,to-read,to-read (#285),to-read,,,,0,,,0,,,,,
51915659,Murder in Piccadilly (British Library Crime Classics),Charles Kingston,"Kingston, Charles",Martin Edwards,"=""""","=""""",0,2.25,Poisoned Pen Press,Kindle Edition,314,2015,,,2020/04/25,to-read,to-read (#284),to-read,,,,0,,,0,,,,,
48922388,Calamity in Kent (British Library Crime Classics),John Rowland,"Rowland, John",Martin Edwards,"=""""","=""""",0,3.67,Poisoned Pen Press,Kindle Edition,276,2016,,,2020/04/25,to-read,to-read (#283),to-read,,,,0,,,0,,,,,
52410440,Death on the Cherwell (British Library Crime Classics),Mavis Doriel Hay,"Hay, Mavis Doriel",,"=""""","=""""",0,3.32,Poisoned Pen Press,Kindle Edition,260,2016,1935,,2020/04/25,to-read,to-read (#282),to-read,,,,0,,,0,,,,,
52738466,Murder Underground (British Library Crime Classics),Mavis Doriel Hay,"Hay, Mavis Doriel",,"=""""","=""""",0,3.30,Poisoned Pen Press,Kindle Edition,270,2016,1934,,2020/04/25,to-read,to-read (#281),to-read,,,,0,,,0,,,,,
52963561,The Cornish Coast Murder (British Library Crime Classics),John Bude,"Bude, John",Martin Edwards,"=""""","=""""",0,3.50,Poisoned Pen Press,Kindle Edition,260,2016,1935,,2020/04/25,to-read,to-read (#280),to-read,,,,0,,,0,,,,,
52388936,Mystery in the Channel (British Library Crime Classics),Freeman Wills Crofts,"Crofts, Freeman Wills",,"=""""","=""""",0,3.71,Poisoned Pen Press,Kindle Edition,272,2017,1931,,2020/04/25,to-read,to-read (#279),to-read,,,,0,,,0,,,,,
51149044,The Belting Inheritance (British Library Crime Classics),Julian Symons,"Symons, Julian",Martin Edwards,"=""""","=""""",0,3.72,Poisoned Pen Press,Kindle Edition,232,2019,1965,,2020/04/25,to-read,to-read (#278),to-read,,,,0,,,0,,,,,
50178447,The Incredible Crime: A Cambridge Mystery (British Library Crime Classics),Lois Austen-Leigh,"Austen-Leigh, Lois",,"=""""","=""""",0,3.01,Poisoned Pen Press,Kindle Edition,246,2017,1931,,2020/04/25,to-read,to-read (#277),to-read,,,,0,,,0,,,,,
51112466,Death in White Pyjamas: & Death Knows No Calendar (British Library Crime Classics Book 76),John Bude,"Bude, John",Martin Edwards,"=""""","=""""",0,3.89,British Library Publishing,Kindle Edition,513,2020,,,2020/04/25,to-read,to-read (#276),to-read,,,,0,,,0,,,,,
51034595,Portrait of a Murderer: A Christmas Crime Story (British Library Crime Classics),Anne  Meredith,"Meredith, Anne",,"=""""","=""""",0,3.45,Poisoned Pen Press,Kindle Edition,250,2018,1933,,2020/04/25,to-read,to-read (#275),to-read,,,,0,,,0,,,,,
51073550,Mystery in White (British Library Crime Classics),J. Jefferson Farjeon,"Farjeon, J. Jefferson",,"=""""","=""""",0,3.36,Poisoned Pen Press,Kindle Edition,256,2016,1937,,2020/04/25,to-read,to-read (#274),to-read,,,,0,,,0,,,,,
52721986,Murder in the Museum (British Library Crime Classics),John Rowland,"Rowland, John",Martin Edwards,"=""""","=""""",0,3.50,Poisoned Pen Press,Kindle Edition,217,2016,,,2020/04/25,to-read,to-read (#273),to-read,,,,0,,,0,,,,,
50305050,Fell Murder (British Library Crime Classics),E.C.R. Lorac,"Lorac, E.C.R.",Martin Edwards,"=""""","=""""",0,4.11,Poisoned Pen Press,Kindle Edition,240,2020,1944,,2020/04/25,to-read,to-read (#272),to-read,,,,0,,,0,,,,,
48998249,Settling Scores: Sporting Mysteries (British Library Crime Classics),Martin Edwards,"Edwards, Martin",,"=""0712353216""","=""9780712353212""",0,3.50,British Library Publishing,Paperback,352,2020,,,2020/04/25,to-read,to-read (#271),to-read,,,,0,,,0,,,,,
49224023,Crimson Snow: Winter Mysteries (British Library Crime Classics),Martin Edwards,"Edwards, Martin",,"=""""","=""""",0,3.67,Poisoned Pen Press,Kindle Edition,318,2017,2016,,2020/04/25,to-read,to-read (#270),to-read,,,,0,,,0,,,,,
52763578,Murder of a Lady: A Scottish Mystery (British Library Crime Classics),Anthony Wynne,"Wynne, Anthony",Martin Edwards,"=""""","=""""",0,3.78,Poisoned Pen Press,Kindle Edition,304,2016,,,2020/04/25,to-read,to-read (#269),to-read,,,,0,,,0,,,,,
52589609,The Santa Klaus Murder (British Library Crime Classics),Mavis Doriel Hay,"Hay, Mavis Doriel",,"=""""","=""""",0,3.39,Poisoned Pen Press,Kindle Edition,252,2015,1936,,2020/04/25,to-read,to-read (#268),to-read,,,,0,,,0,,,,,
49079372,Castle Skull: A Rhineland Mystery (British Library Crime Classics Book 75),John Dickson Carr,"Carr, John Dickson",Martin Edwards,"=""""","=""""",0,3.71,British Library Publishing,Kindle Edition,,2020,1931,,2020/04/25,to-read,to-read (#267),to-read,,,,0,,,0,,,,,
52519514,Death of a Busybody (British Library Crime Classics),George Bellairs,"Bellairs, George",Martin Edwards,"=""""","=""""",0,3.85,Poisoned Pen Press,Kindle Edition,206,2017,1942,,2020/04/25,to-read,to-read (#266),to-read,,,,0,,,0,,,,,
52692129,The Christmas Card Crime and Other Stories (British Library Crime Classics),Martin Edwards,"Edwards, Martin",,"=""""","=""""",0,3.78,Poisoned Pen Press,Kindle Edition,240,2019,,,2020/04/25,to-read,to-read (#265),to-read,,,,0,,,0,,,,,
40138394,Blood on the Tracks (British Library Crime Classics),Martin Edwards,"Edwards, Martin",,"=""""","=""""",0,3.84,Poisoned Pen Press,Kindle Edition,,2018,2018,,2020/04/25,to-read,to-read (#264),to-read,,,,0,,,0,,,,,
40740015,The Arsenal Stadium Mystery (British Library Crime Classics),Leonard R. Gribble,"Gribble, Leonard R.",,"=""0712352260""","=""9780712352260""",0,3.61,British Library Publishing,Paperback,256,2018,1939,,2020/04/25,to-read,to-read (#263),to-read,,,,0,,,0,,,,,
40515161,Fire in the Thatch (British Library Crime Classics),E.C.R. Lorac,"Lorac, E.C.R.",Martin Edwards,"=""""","=""""",0,3.99,Poisoned Pen Press,Kindle Edition,240,2018,1946,,2020/04/25,to-read,to-read (#262),to-read,,,,0,,,0,,,,,
44787568,It Walks by Night (British Library Crime Classics),John Dickson Carr,"Carr, John Dickson",,"=""0712352643""","=""9780712352642""",0,3.64,British Library Publishing,Paperback,288,2019,1930,,2020/04/25,to-read,to-read (#261),to-read,,,,0,,,0,,,,,
39097644,Bats in the Belfry (British Library Crime Classics),E.C.R. Lorac,"Lorac, E.C.R.",Martin Edwards,"=""""","=""""",0,3.69,Poisoned Pen Press,Kindle Edition,240,2018,1937,,2020/04/25,to-read,to-read (#260),to-read,,,,0,,,0,,,,,
52269261,Death Has Deep Roots: A Second World War Mystery (British Library Crime Classics),Michael    Gilbert,"Gilbert, Michael",Martin Edwards,"=""""","=""""",0,4.00,Poisoned Pen Press,Kindle Edition,288,2019,1951,,2020/04/25,to-read,to-read (#259),to-read,,,,0,,,0,,,,,
44787566,The Christmas Egg: A Seasonal Mystery (British Library Crime Classics),Mary  Kelly,"Kelly, Mary",,"=""0712353100""","=""9780712353106""",0,3.20,British Library Publishing,Paperback,288,2019,1958,,2020/04/25,to-read,to-read (#257),to-read,,,,0,,,0,,,,,
43690188,Smallbone Deceased: A London Mystery (British Library Crime Classics),Michael    Gilbert,"Gilbert, Michael",Martin Edwards,"=""""","=""""",0,4.03,British Library Publishing,Kindle Edition,234,2019,1950,,2020/04/25,to-read,to-read (#258),to-read,,,,0,,,0,,,,,
25135194,Prisoners of Geography: Ten Maps That Tell You Everything You Need to Know About Global Politics,Tim Marshall,"Marshall, Tim",,"=""1783961414""","=""9781783961412""",2,4.23,Elliott & Thompson,Hardcover,256,2015,2015,2020/04/19,2020/04/14,"2020, covid-reading, non-fiction","2020 (#42), covid-reading (#10), non-fiction (#119)",read,,,,1,,,0,,,,,
11805713,That Devil Wilkes,Raymond Postgate,"Postgate, Raymond",,"=""0141390441""","=""9780141390444""",0,3.50,Penguin,Paperback,249,2001,1930,,2020/04/18,to-read,to-read (#256),to-read,,,,0,,,0,,,,,
21992879,Somebody at the Door,Raymond Postgate,"Postgate, Raymond",,"=""1448214297""","=""9781448214297""",0,3.38,Bloomsbury Reader,ebook,,2014,1943,,2020/04/18,to-read,to-read (#255),to-read,,,,0,,,0,,,,,
16050509,The Ledger Is Kept,Raymond Postgate,"Postgate, Raymond",,"=""""","=""""",0,3.20,Penguin,Paperback,192,1958,1953,,2020/04/18,to-read,to-read (#254),to-read,,,,0,,,0,,,,,
1715321,Verdict of Twelve,Raymond Postgate,"Postgate, Raymond",,"=""0897331982""","=""9780897331982""",5,3.74,Chicago Review Press,Paperback,208,2005,1940,2020/04/18,2019/10/08,"2020, books-i-loved, classic-and-golden-age-mystery, covid-reading, crime-fiction, fiction, libby, mystery, novel, under-1000-reviews","2020 (#41), books-i-loved (#100), classic-and-golden-age-mystery (#11), covid-reading (#9), crime-fiction (#29), fiction (#323), libby (#37), mystery (#30), novel (#68), under-1000-reviews (#53)",read,,,,1,,,0,,,,,
178562,Language Interrupted: Signs of Non-Native Acquisition in Standard Language Grammars,John McWhorter,"McWhorter, John",,"=""0195309804""","=""9780195309805""",0,3.83,"Oxford University Press, USA",Hardcover,304,2007,2007,,2020/04/15,to-read,to-read (#253),to-read,,,,0,,,0,,,,,
31360,"Children of the Mind (Ender's Saga, #4)",Orson Scott Card,"Card, Orson Scott",,"=""0765304740""","=""9780765304742""",1,3.76,Tor Books,Paperback,370,2002,1996,2020/04/02,2020/03/25,wont-finish,wont-finish (#9),wont-finish,,,,1,,,0,,,,,
270032,Seven Years in Tibet,Heinrich Harrer,"Harrer, Heinrich",,"=""0874778883""","=""9780874778885""",5,4.08,Tarcher,Paperback,330,1997,1953,2013/04/01,2013/05/14,"april2013-april2014, books-i-loved, true_adventure, travel","april2013-april2014 (#1), books-i-loved (#11), true_adventure (#7), travel (#10)",read,,,,1,,,0,,,,,
1975116,"Lost on Planet China: The Strange and True Story of One Man's Attempt to Understand the World's Most Mystifying Nation, or How He Became Comfortable Eating Live Squid",J. Maarten Troost,"Troost, J. Maarten",,"=""076792200X""","=""9780767922005""",2,3.77,Broadway,Hardcover,382,2008,2008,2014/05/10,2014/05/06,"2014, travel","2014 (#16), travel (#9)",read,,,,1,,,0,,,,,
463297,My Journey to Lhasa: The Classic Story of the Only Western Woman Who Succeeded in Entering the Forbidden City,Alexandra David-Néel,"David-Néel, Alexandra",,"=""0060596554""","=""9780060596552""",4,3.99,Harper Perennial,Paperback,376,2005,1927,2014/06/07,2014/04/30,"2014, history, true_adventure, non-fiction, travel","2014 (#18), history (#10), true_adventure (#6), non-fiction (#91), travel (#8)",read,,,,1,,,0,,,,,
139069,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,"Lansing, Alfred",,"=""078670621X""","=""9780786706211""",5,4.40,Carroll & Graf Publishers,Hardcover,282,1959,1959,2014/09/13,2014/09/03,"history, 2014, books-that-changed-how-i-think, favorites, true_adventure, books-i-loved, history-isn-t-pretty, travel","history (#12), 2014 (#30), books-that-changed-how-i-think (#7), favorites (#6), true_adventure (#2), books-i-loved (#14), history-isn-t-pretty (#4), travel (#6)",read,,,,1,,,0,,,,,
38747,Roughing It,Mark Twain,"Twain, Mark",Henry B. Wonham,"=""0743436504""","=""9780743436502""",4,3.89,Pocket Books,Paperback,560,2003,1872,2015/05/29,2015/05/11,"classics, history, 2015, fiction, travel","classics (#41), history (#20), 2015 (#15), fiction (#156), travel (#5)",read,,,,1,,,0,,,,,
333033,A Tramp Abroad,Mark Twain,"Twain, Mark",,"=""1406813052""","=""9781406813050""",3,3.86,Echo Library,Paperback,287,2006,1880,2016/12/18,2016/10/13,"2016, classics, fiction, travel","2016 (#44), classics (#55), fiction (#188), travel (#4)",read,,,,1,,,0,,,,,
85683,Lose Your Mother: A Journey Along the Atlantic Slave Route,Saidiya Hartman,"Hartman, Saidiya",,"=""0374270821""","=""9780374270827""",5,4.12,"Farrar, Straus and Giroux",Hardcover,288,2007,2007,2017/06/17,2017/06/08,"2017, books-i-loved, books-that-changed-how-i-think, favorites, history, women-authors, best-of-2017, authors-of-color, africa, check-your-privilege, books-i-keep-recommending, black-authors-read, travel","2017 (#33), books-i-loved (#45), books-that-changed-how-i-think (#17), favorites (#20), history (#37), women-authors (#56), best-of-2017 (#4), authors-of-color (#4), africa (#8), check-your-privilege (#4), books-i-keep-recommending (#4), black-authors-read (#19), travel (#3)",read,,,,1,,,0,,,,,
9791,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,"Bryson, Bill",,"=""0307279464""","=""9780307279460""",5,4.06,Anchor Books,Mass Market Paperback,397,2006,1998,2017/09/10,2017/09/05,"2017, books-i-loved, favorites, true_adventure, booksale, recommended-to-me, non-fiction, travel","2017 (#52), books-i-loved (#48), favorites (#21), true_adventure (#5), booksale (#2), recommended-to-me (#11), non-fiction (#69), travel (#2)",read,,,,1,,,0,,,,,
24,In a Sunburned Country,Bill Bryson,"Bryson, Bill",,"=""0767903862""","=""9780767903868""",4,4.07,Broadway Books,Paperback,335,2001,2000,2018/03/14,2018/01/23,"2018, true_adventure, libby, recommended-to-me, non-fiction, travel","2018 (#18), true_adventure (#10), libby (#1), recommended-to-me (#7), non-fiction (#71), travel (#1)",read,,,,1,,,0,,,,,
28696604,"Words on the Move: Why English Won't—and Can't—Sit Still (Like, Literally)",John McWhorter,"McWhorter, John",,"=""1627794719""","=""9781627794718""",4,4.14,Henry Holt and Co.,Hardcover,257,2016,2016,2020/04/12,2020/03/12,"2020, authors-of-color, black-authors-read, covid-reading, language, non-fiction","2020 (#40), authors-of-color (#51), black-authors-read (#45), covid-reading (#8), language (#20), non-fiction (#118)",read,,,,1,,,0,,,,,
